6.6689,6.5012
6.6711,6.4848
6.6739,6.4683
6.6818,6.4557
6.6852,6.4426
6.6887,6.4322
6.6921,6.4184
6.6949,6.4066
6.6977,6.3935
6.6998,6.3817
6.7073,6.3686
6.7128,6.3534
6.7149,6.3388
6.717,6.325
6.7184,6.3125
6.7192,6.3
6.7213,6.2882
6.7234,6.2744
6.725,6.2658
6.7262,6.2599
6.731,6.2391
6.7358,6.226
6.7427,6.2094
6.7537,6.1928
6.7629,6.1854
6.7673,6.1818
6.7694,6.168
6.766,6.1582
6.7648,6.1558
6.7607,6.1478
6.758,6.1353
6.7562,6.1254
6.7558,6.1233
6.7553,6.1207
6.7492,6.1137
6.7377,6.106
6.7221,6.0975
6.7133,6.0871
6.7093,6.078
6.7168,6.0621
6.7251,6.0463
6.7265,6.0289
6.7245,6.0123
6.7199,5.9921
6.7165,5.981
6.7159,5.9699
6.7132,5.9567
6.7085,5.9407
6.7038,5.9268
6.6978,5.9136
6.6883,5.8969
6.6794,5.8882
6.679,5.887
6.6784,5.8865
6.6737,5.8824
6.6708,5.8769
6.6615,5.8573
6.6609,5.8565
6.6579,5.8404
6.6508,5.8171
6.652,5.7986
6.6548,5.7794
6.6549,5.7715
6.6436,5.7473
6.6336,5.73
6.6261,5.7236
6.6183,5.7169
6.6135,5.702
6.614,5.6907
6.6066,5.68
6.6065,5.6702
6.6088,5.6662
6.6123,5.6599
6.6173,5.651
6.6213,5.6426
6.6176,5.6315
6.6131,5.6267
6.6081,5.6213
6.6038,5.6149
6.602,5.6077
6.601,5.5969
6.5962,5.5876
6.5934,5.58
6.5917,5.5745
6.5879,5.5679
6.5848,5.5617
6.5792,5.5593
6.5689,5.5534
6.5554,5.5524
6.5426,5.5492
6.5308,5.532
6.5333,5.5098
6.5369,5.4919
6.5377,5.4784
6.5382,5.4758
6.5367,5.4696
6.5348,5.459
6.5245,5.4387
6.5176,5.4344
6.5124,5.4287
6.5088,5.4257
6.5059,5.4258
6.4997,5.4265
6.4942,5.4251
6.4893,5.4227
6.4831,5.4206
6.4766,5.4041
6.4855,5.3792
6.4959,5.3697
6.5005,5.352
6.5026,5.3389
6.493,5.3283
6.4935,5.326
6.4902,5.324
6.4731,5.3219
6.4502,5.3276
6.4345,5.3233
6.426,5.3112
6.4089,5.3048
6.3932,5.3069
6.3804,5.309
6.3625,5.314
6.3476,5.3205
6.3388,5.3199
6.3336,5.3177
6.3301,5.3136
6.3275,5.3104
6.3254,5.3065
6.3219,5.3053
6.3156,5.3048
6.3106,5.3035
6.3064,5.303
6.3029,5.301
6.3,5.299
6.2972,5.2963
6.295,5.2929
6.2929,5.2896
6.29,5.2867
6.2885,5.2849
6.2877,5.2837
6.2868,5.2823
6.285,5.2791
6.2835,5.275
6.2835,5.2706
6.2838,5.2665
6.2853,5.2627
6.2872,5.2593
6.2908,5.2511
6.2923,5.2454
6.293,5.2388
6.2904,5.2341
6.2847,5.2317
6.279,5.2289
6.2726,5.2282
6.2594,5.2279
6.2445,5.2337
6.2386,5.2352
6.2335,5.2382
6.2133,5.2387
6.2044,5.2332
6.2021,5.2318
6.1958,5.2231
6.1942,5.2167
6.1959,5.2111
6.1981,5.2038
6.2007,5.1905
6.2023,5.1793
6.2007,5.1695
6.1909,5.1586
6.1788,5.1611
6.1659,5.1611
6.1547,5.1517
6.1503,5.1412
6.1437,5.1348
6.1297,5.1293
6.1207,5.1337
6.1091,5.1422
6.0979,5.1499
6.0858,5.1508
6.0696,5.1413
6.0668,5.1333
6.0634,5.1232
6.0637,5.1118
6.0623,5.103
6.055,5.0972
6.0444,5.0957
6.0272,5.0957
6.0195,5.0983
6.0136,5.1004
6.0045,5.1037
6.0002,5.1074
5.9958,5.1132
5.9922,5.1176
5.9856,5.1242
5.9809,5.1306
5.9783,5.1333
5.9749,5.1375
5.9725,5.1406
5.9642,5.1491
5.9605,5.1572
5.9461,5.1642
5.9332,5.1647
5.9278,5.1607
5.9276,5.1549
5.9269,5.1399
5.9218,5.135
5.9175,5.1341
5.9164,5.1315
5.9159,5.1175
5.9145,5.1081
5.9094,5.1049
5.8965,5.1044
5.8853,5.1
5.8827,5.1018
5.8814,5.1095
5.8808,5.1095
5.8776,5.1053
5.8779,5.1003
5.8784,5.0971
5.8776,5.0914
5.8744,5.0862
5.8717,5.0812
5.8702,5.076
5.8695,5.0711
5.8677,5.0681
5.865,5.0695
5.8631,5.0744
5.8574,5.0774
5.8531,5.0755
5.852,5.0702
5.8483,5.0665
5.8409,5.0676
